操作数
06:00,06:01,06:02,06:03,06:04,06:05,06:06,06:07,06:08,06:09,06:10,06:11,06:12,06:13,06:14,06:15,06:16,06:17,06:18,06:19,06:20,06:21,06:22,06:23,06:24,06:25,06:26,06:27,06:28,06:29,06:30,06:31,06:32,06:33,06:34,06:35,06:36,06:37,06:38,06:39,06:40,06:41,06:42,06:43,06:44,06:45,06:46,06:47,06:48,06:49,06:50,06:51,06:52,06:53,06:54,06:55,06:56,06:57,06:58,06:59,07:00,07:01,07:02,07:03,07:04,07:05,07:06,07:07,07:08,07:09,07:10,07:11,07:12,07:13,07:14,07:15,07:16,07:17,07:18,07:19,07:20,07:21,07:22,07:23,07:24,07:25,07:26,07:27,07:28,07:29,07:30,
1821105,0,8,0,0,0,5,0,0,27,0,0,1,97,68,2,178,34,1,80,1,0,0,0,3,59,57,1,30,129,0,111,1,0,0,31,0,3,1,17,15,15,19,0,0,48,65,0,0,1,0,15,13,10,142,181,168,159,0,0,24,1,21,0,34,124,3,89,0,0,0,0,0,63,0,5,0,31,欠,0,0,0,29,37,61,0,124,88,0,欠,欠,欠,
1821106,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,112,17,0,52,80,0,64,32,0,0,0,0,0,80,18,33,70,78,0,0,124,0,0,0,42,0,欠,16,0,0,0,0,欠,欠,0,62,0,0,0,0,87,129,186,206,168,35,0,0,0,0,35,5,119,0,48,23,0,47,0,0,17,40,3,39,2,0,0,0,0,0,66,42,21,0,137,欠,欠,欠,欠,欠,
1821107,欠,欠,欠,欠,欠,欠,欠,42,8,101,36,46,2,14,133,35,欠,欠,145,0,5,6,5,68,90,164,104,132,143,1,97,70,1,0,65,1,4,47,67,19,20,0,40,130,13,1,0,0,45,欠,21,156,197,170,114,116,48,0,37,24,1,127,30,71,0,53,17,4,36,0,2,1,76,0,53,0,8,30,22,86,17,41,14,0,24,113,124,26,欠,欠,欠,
1821108,0,0,0,0,0,0,0,0,0,0,33,0,32,4,19,68,0,26,71,0,0,30,80,72,65,61,59,7,4,24,17,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,37,0,11,0,17,0,0,0,11,0,0,0,28,85,0,96,72,46,58,17,14,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,欠,
1821111,欠,欠,欠,欠,欠,欠,65,89,46,19,3,3,0,0,95,46,0,48,22,0,0,0,0,0,79,103,0,0,110,45,126,0,0,0,0,0,0,34,33,36,0,0,0,77,38,0,0,0,0,2,0,107,170,132,欠,97,78,0,0,0,0,34,22,48,0,0,52,14,0,48,64,82,79,49,40,0,0,0,0,0,0,0,0,67,0,0,113,1,0,欠,欠,
1821119,0,0,0,12,1,1,18,0,0,0,0,0,63,96,150,0,19,66,0,0,0,0,0,0,0,0,0,139,129,43,158,0,0,0,58,0,0,5,14,14,0,0,16,92,0,0,0,0,0,0,2,207,159,247,22,0,0,0,20,40,0,0,57,76,0,0,73,0,0,0,0,0,107,0,58,0,0,0,0,0,12,12,69,0,159,118,0,0,欠,欠,欠,
1821120,0,0,3,0,0,5,47,0,2,33,3,16,33,0,81,96,43,55,23,0,8,2,1,3,99,18,2,74,69,26,111,6,0,0,33,0,4,5,14,0,0,0,1,98,1,2,0,2,1,30,5,68,143,159,150,194,152,6,17,18,5,12,9,134,4,30,1,66,42,2,50,135,31,0,30,0,10,22,32,53,36,0,49,59,45,147,128,4,欠,欠,欠,
1821121,0,0,0,0,3,2,34,0,0,44,0,33,0,0,138,0,0,92,0,0,0,1,0,0,130,0,0,0,0,75,140,0,0,46,124,78,17,110,75,86,73,27,66,151,0,11,14,0,6,68,144,260,293,57,0,22,0,36,25,9,2,40,25,93,0,63,4,0,34,欠,22,55,24,0,35,0,9,79,135,122,22,6,1,0,1,欠,3,欠,欠,欠,欠,
1821122,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,41,93,8,63,91,1,0,87,0,0,0,0,0,42,82,0,17,160,80,8,111,0,0,0,0,0,0,0,0,0,0,0,22,7,42,54,79,0,0,14,4,74,3,10,0,0,0,0,0,0,0,0,54,116,0,61,0,27,0,0,0,21,43,30,0,0,0,0,0,0,0,54,16,0,0,0,5,173,欠,欠,
1821123,0,0,0,0,0,5,33,10,0,0,48,37,0,0,105,1,0,69,9,0,0,0,2,0,52,20,0,43,95,1,53,97,0,0,0,39,0,1,0,0,16,0,0,81,0,0,0,4,0,0,0,69,105,119,87,81,28,0,1,21,1,0,0,108,0,0,0,0,71,67,0,0,51,4,30,17,0,18,25,0,3,0,56,22,0,91,欠,131,0,25,欠,
1821127,0,0,0,0,0,0,15,31,0,66,64,0,0,0,0,136,0,37,56,0,0,0,0,0,0,72,54,2,136,34,80,113,0,0,0,41,0,0,17,7,18,0,0,0,118,0,0,0,0,3,6,41,36,15,95,35,0,0,0,19,1,1,0,119,72,0,145,11,53,0,0,0,73,6,34,14,81,13,23,84,151,6,2,0,2,16,0,0,欠,欠,欠,
1821130,欠,欠,欠,欠,1,1,24,0,1,34,4,39,0,1,89,0,0,76,0,0,0,1,0,3,77,12,0,57,56,1,95,0,0,0,16,0,0,3,41,0,0,0,0,0,0,0,7,0,5,0,20,88,92,109,85,94,34,1,19,1,0,0,0,76,0,16,51,0,27,1,0,0,37,1,20,8,16,13,0,0,11,43,61,0,40,104,欠,欠,欠,欠,欠,
1821131,0,0,0,0,0,0,16,0,1,21,0,42,0,4,206,4,0,84,0,0,0,0,0,0,146,0,0,84,144,0,138,40,0,0,0,0,34,0,0,0,0,0,0,150,19,0,0,0,0,0,2,120,143,195,137,118,43,0,19,0,40,67,118,0,0,91,16,0,36,0,0,0,76,0,0,49,0,0,0,0,0,0,41,63,0,121,102,0,欠,欠,欠,
1821132,0,0,0,0,2,14,21,1,60,27,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,108,43,120,88,12,44,22,85,8,5,3,0,0,12,3,85,194,146,192,81,16,0,欠,79,0,12,73,137,82,80,8,41,4,0,0,0,26,34,32,4,0,0,0,0,2,0,51,81,8,255,151,欠,欠,欠,欠,
1821133,0,0,0,0,0,0,0,0,0,59,0,76,0,0,66,40,0,39,57,2,0,0,0,0,16,95,72,20,111,0,78,8,0,0,15,0,0,0,0,0,0,13,0,86,0,12,13,0,0,0,0,69,159,161,95,134,59,15,17,0,0,0,0,65,57,0,83,0,0,31,0,0,54,0,0,37,0,0,0,0,0,0,11,57,0,52,143,欠,欠,欠,欠,
1821134,欠,0,0,0,0,3,1,31,2,30,1,35,2,0,56,61,3,21,62,0,0,6,1,0,1,59,1,52,100,1,56,45,0,0,45,3,0,11,28,0,0,1,0,65,37,1,0,0,11,0,0,71,66,82,70,90,28,0,0,14,1,15,0,63,18,14,79,14,25,0,1,0,59,16,30,41,29,37,29,0,0,0,0,75,0,8,111,72,2,欠,欠,
1821136,欠,欠,3,0,0,0,39,0,9,20,0,42,9,0,47,65,3,43,22,1,0,0,0,0,92,24,0,17,89,37,88,1,2,0,23,1,14,0,0,0,0,0,0,69,43,0,0,0,0,0,0,0,103,58,61,91,76,2,14,1,15,9,12,101,1,34,37,3,23,0,0,0,46,1,31,15,0,0,0,0,0,0,29,41,0,57,96,1,欠,欠,欠,
1821137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,9,77,98,120,104,54,92,29,33,34,0,0,0,46,0,0,0,0,0,0,0,0,38,46,0,0,0,0,0,41,78,65,85,106,103,0,0,0,0,76,0,0,0,79,130,47,17,35,0,0,0,55,0,71,1,0,0,0,0,0,0,0,0,25,145,73,7,4,0,欠,
1821138,欠,欠,欠,欠,欠,欠,欠,欠,33,0,5,66,17,0,0,15,150,106,0,0,38,115,0,0,0,0,0,0,0,0,0,63,155,159,172,43,0,0,0,1,0,0,123,94,0,0,0,0,95,183,52,0,0,0,99,176,169,169,155,63,0,0,0,122,76,0,0,3,192,23,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,欠,欠,欠,欠,欠,欠,欠,
1821139,欠,欠,欠,欠,欠,欠,欠,40,9,38,32,39,3,0,110,14,1,70,94,0,0,1,2,0,60,35,0,104,171,3,154,1,66,65,0,53,0,1,18,2,0,0,13,191,7,0,0,0,1,116,201,241,154,102,34,29,35,59,94,65,70,54,0,31,0,0,38,0,0,50,0,0,67,0,0,37,63,95,92,127,170,91,0,0,0,150,12,1,6,欠,欠,
1821140,欠,欠,欠,欠,欠,45,57,68,17,48,8,23,69,28,64,0,0,43,0,17,0,0,0,60,78,34,5,0,76,0,5,32,34,0,84,72,23,81,56,14,48,57,0,0,0,0,27,10,11,0,19,36,7,44,25,17,103,10,27,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0,0,20,11,0,10,9,0,0,欠,欠,欠,欠,
1821141,5,0,3,0,0,0,0,73,35,0,0,91,2,0,197,132,欠,欠,0,欠,37,0,2,96,87,39,140,欠,80,111,167,8,11,1,0,3,1,52,55,6,0,0,0,81,28,0,0,0,0,0,24,10,91,124,110,122,71,欠,172,26,82,27,14,0,欠,5,103,1,33,0,0,44,54,0,48,26,66,27,0,4,5,17,117,58,0,22,欠,欠,欠,欠,欠,
1821142,欠,欠,欠,欠,欠,3,34,0,0,36,0,21,15,0,78,34,0,44,39,0,0,0,0,10,67,2,0,90,41,4,117,6,1,2,0,17,26,16,2,0,0,0,0,82,1,4,0,0,5,0,51,118,105,98,147,1,0,0,18,0,26,24,46,18,0,54,17,2,32,0,0,18,30,2,51,13,9,70,38,0,0,0,63,5,1,122,34,0,0,17,欠,
1821145,欠,欠,欠,欠,欠,欠,欠,41,0,50,0,32,0,0,38,95,0,31,47,0,0,0,0,1,0,0,0,13,94,80,64,104,26,0,52,0,0,0,1,0,0,0,9,125,10,0,0,0,0,0,0,62,111,71,117,82,103,98,0,0,19,0,0,61,106,0,67,0,0,32,0,0,11,46,0,32,0,0,0,0,0,0,14,68,0,63,94,38,欠,欠,欠,
1821147,欠,欠,欠,31,0,0,4,60,10,35,0,52,14,6,102,37,11,77,49,6,17,3,0,6,0,0,92,欠,118,97,64,37,39,0,33,0,3,0,13,82,0,50,0,66,15,16,0,2,0,4,0,40,21,71,95,115,28,4,1,22,30,78,80,8,0,40,47,1,29,7,0,42,26,2,14,46,34,3,0,24,43,80,38,0,17,164,欠,欠,36,16,欠,
1821148,0,0,1,0,0,0,0,25,0,1,56,32,0,0,欠,欠,41,76,44,0,0,1,0,10,99,0,0,120,82,欠,欠,177,14,0,欠,0,0,1,21,0,1,0,0,100,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,
1821150,欠,欠,欠,欠,欠,欠,欠,36,0,37,0,28,13,2,41,149,51,29,111,19,1,0,0,0,27,45,0,98,97,0,0,103,4,4,21,0,0,0,0,0,0,0,21,0,0,0,123,0,0,0,0,0,6,93,87,111,106,167,125,26,5,0,欠,25,17,70,117,16,31,19,0,0,55,9,0,37,4,11,0,0,0,0,4,78,0,31,93,欠,欠,欠,欠,
1821152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,欠,欠,
1821154,欠,欠,欠,欠,欠,欠,欠,27,0,33,0,40,0,0,97,34,1,42,39,0,0,2,0,0,27,81,0,0,0,116,146,125,0,0,37,7,29,0,0,0,0,0,0,110,26,0,0,0,0,6,0,0,106,150,80,108,37,5,0,8,37,33,21,41,20,18,38,0,26,1,2,0,44,0,34,9,0,0,0,0,0,0,55,2,0,77,74,38,0,欠,欠,
1821155,欠,欠,欠,欠,欠,10,8,17,9,23,0,20,13,0,109,5,2,58,9,0,4,0,0,0,73,0,0,77,64,0,78,0,1,14,38,0,2,6,13,0,4,0,0,0,83,1,2,23,1,14,0,0,99,94,113,98,56,0,16,2,34,67,15,88,0,55,2,0,0,1,0,0,40,70,38,23,20,0,0,0,0,11,40,59,43,115,101,18,欠,欠,欠,
1821158,欠,欠,欠,欠,欠,欠,欠,欠,35,88,0,0,66,0,103,108,0,76,72,49,0,0,0,0,97,87,0,30,149,129,101,127,71,8,72,45,0,1,0,0,0,0,0,0,0,9,113,0,9,4,0,0,欠,欠,欠,欠,欠,欠,欠,28,159,58,6,97,101,66,136,81,46,19,15,欠,1,69,41,0,0,0,0,0,0,0,0,12,53,22,101,145,欠,欠,欠,
1821159,欠,欠,欠,欠,37,0,29,0,64,14,9,22,0,0,133,26,1,88,0,0,1,0,0,1,105,5,0,114,20,0,欠,102,0,1,28,5,37,26,1,0,0,0,0,89,0,0,1,0,1,35,60,219,165,191,27,0,0,18,64,34,0,0,30,28,0,0,74,0,30,0,6,0,52,1,3,35,9,37,31,7,0,0,59,13,0,127,100,0,欠,欠,欠,
1821160,0,0,0,0,0,2,25,0,0,59,0,77,0,0,79,47,0,72,74,0,0,0,1,0,73,32,0,27,230,0,80,71,0,0,30,7,47,9,0,0,0,0,0,92,0,2,24,0,0,0,0,161,105,143,153,0,0,8,15,29,0,21,0,127,1,0,78,0,65,0,0,0,60,29,22,21,0,0,0,6,60,63,96,0,44,219,0,0,欠,欠,欠,
1821162,0,0,1,0,0,欠,0,37,1,59,6,41,0,0,86,46,0,0,63,21,0,0,0,0,30,81,0,0,129,89,1,7,22,10,9,66,110,108,13,0,0,20,0,76,33,1,17,0,2,2,3,1,5,51,126,178,126,28,0,0,26,104,30,25,87,0,84,0,63,0,2,0,66,0,0,36,68,41,0,2,0,7,78,0,0,96,143,0,0,欠,欠,
1821163,欠,欠,欠,欠,欠,8,0,37,36,2,36,8,0,0,95,0,0,3,欠,7,0,3,3,0,97,3,0,55,97,0,121,欠,11,0,26,0,4,0,6,0,0,3,22,0,85,0,5,0,0,0,0,17,31,116,133,179,130,26,0,0,0,0,0,0,107,55,96,20,0,0,0,0,69,36,51,0,1,0,0,0,3,54,111,109,73,185,欠,欠,欠,欠,欠,
1821166,欠,欠,欠,欠,欠,欠,欠,欠,0,0,欠,欠,5,0,0,欠,5,0,0,0,0,0,0,0,0,0,0,0,欠,4,0,0,0,0,欠,欠,欠,3,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,0,0,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,欠,欠,欠,欠,欠,
7699990,欠,欠,欠,0,14,1,2,5,2,3,4,欠,3,3,0,1,2,4,0,10,29,0,0,1,0,2,2,1,0,1,0,0,2,23,2,0,0,2,0,0,9,0,0,0,0,2,20,0,1,2,6,49,80,2,114,12,2,0,15,6,1,2,0,2,2,9,5,0,1,6,2,0,9,0,2,0,6,0,0,0,0,4,0,3,8,2,0,2,0,0,欠,
999998,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,
